# Spektrum Energieachse 
#  Energie [eV], Intensity [a.u.]
1.786899999999999267e+00	2.056201581795206179e-01
1.786999999999999256e+00	2.351742160491655520e-01
1.787099999999999245e+00	2.214509018286353881e-01
1.787199999999999234e+00	1.847970798134325743e-01
1.787299999999999223e+00	1.481432577982297327e-01
1.787399999999999212e+00	1.114894357830269189e-01
1.787499999999999201e+00	9.451567179252270967e-02
1.787599999999999190e+00	8.776744019148666198e-02
1.787699999999999179e+00	8.101920859045061429e-02
1.787799999999999168e+00	7.427097698941458048e-02
1.787899999999999157e+00	6.157139951858748433e-02
1.787999999999999146e+00	4.581552670518694581e-02
1.788099999999999135e+00	3.005965389178641423e-02
1.788199999999999124e+00	1.430378107838587570e-02
1.788299999999999113e+00	2.386589443277302089e-02
1.788399999999999102e+00	4.638141120939646977e-02
1.788499999999999091e+00	6.889692798601991519e-02
1.788599999999999079e+00	9.141244476264334673e-02
1.788699999999999068e+00	1.213602036060633660e-01
1.788799999999999057e+00	1.551266837513078645e-01
1.788899999999999046e+00	1.888931638965523629e-01
1.788999999999999035e+00	2.226596440417968337e-01
1.789099999999999024e+00	2.016478641502645053e-01
1.789199999999999013e+00	1.521451465749144583e-01
1.789299999999999002e+00	1.026424289995644390e-01
1.789399999999998991e+00	5.313971142421439198e-02
1.789499999999998980e+00	3.744177511382217743e-02
1.789599999999998969e+00	3.968278050591045325e-02
1.789699999999998958e+00	4.192378589799873601e-02
1.789799999999998947e+00	4.416479129008701876e-02
1.789899999999998936e+00	4.921878509023077525e-02
1.789999999999998925e+00	5.580763282711033446e-02
1.790099999999998914e+00	6.239648056398990061e-02
1.790199999999998903e+00	6.898532830086946677e-02
1.790299999999998892e+00	7.117825109321684884e-02
1.790399999999998881e+00	7.088625001484968879e-02
1.790499999999998870e+00	7.059424893648254262e-02
1.790599999999998859e+00	7.030224785811538257e-02
1.790699999999998848e+00	5.646083512903793400e-02
1.790799999999998837e+00	3.462582594101616673e-02
1.790899999999998826e+00	1.279081675299440640e-02
1.790999999999998815e+00	-9.044192435027353927e-03
1.791099999999998804e+00	9.643272549560259754e-04
1.791199999999998793e+00	3.072004186888270191e-02
1.791299999999998782e+00	6.047575648280938132e-02
1.791399999999998771e+00	9.023147109673607114e-02
1.791499999999998760e+00	9.053431076411111444e-02
1.791599999999998749e+00	7.150454990006641087e-02
1.791699999999998738e+00	5.247478903602169342e-02
1.791799999999998727e+00	3.344502817197697597e-02
1.791899999999998716e+00	3.943313893818618798e-02
1.791999999999998705e+00	6.292101397401625440e-02
1.792099999999998694e+00	8.640888900984630694e-02
1.792199999999998683e+00	1.098967640456763872e-01
1.792299999999998672e+00	1.209793013101454484e-01
1.792399999999998661e+00	1.227529755554823271e-01
1.792499999999998650e+00	1.245266498008192058e-01
1.792599999999998639e+00	1.263003240461560983e-01
1.792699999999998628e+00	1.319457960631876536e-01
1.792799999999998617e+00	1.407484570023636306e-01
1.792899999999998606e+00	1.495511179415396352e-01
1.792999999999998595e+00	1.583537788807156399e-01
1.793099999999998584e+00	1.533746959125926734e-01
1.793199999999998573e+00	1.361798033744102965e-01
1.793299999999998562e+00	1.189849108362279195e-01
1.793399999999998551e+00	1.017900182980455426e-01
1.793499999999998540e+00	8.372402424611516403e-02
1.793599999999998529e+00	6.481300321192794145e-02
1.793699999999998518e+00	4.590198217774071887e-02
1.793799999999998507e+00	2.699096114355349629e-02
1.793899999999998496e+00	1.719502010040834666e-02
1.793999999999998485e+00	1.714519325711769474e-02
1.794099999999998474e+00	1.709536641382703934e-02
1.794199999999998463e+00	1.704553957053638741e-02
1.794299999999998452e+00	3.659422605299948728e-02
1.794399999999998441e+00	7.958756542845993320e-02
1.794499999999998430e+00	1.225809048039203930e-01
1.794599999999998419e+00	1.655742441793808251e-01
1.794699999999998408e+00	1.813053381530090047e-01
1.794799999999998397e+00	1.605097505468160157e-01
1.794899999999998386e+00	1.397141629406230268e-01
1.794999999999998375e+00	1.189185753344300517e-01
1.795099999999998364e+00	1.039825906343477685e-01
1.795199999999998353e+00	9.792321112251636817e-02
1.795299999999998342e+00	9.186383161068495395e-02
1.795399999999998331e+00	8.580445209885355362e-02
1.795499999999998320e+00	7.235388915888345263e-02
1.795599999999998309e+00	4.601768183683806190e-02
1.795699999999998298e+00	1.968147451479267118e-02
1.795799999999998287e+00	-6.654732807252719540e-03
1.795899999999998276e+00	-1.962873006932608355e-02
1.795999999999998264e+00	-5.613106737833783305e-03
1.796099999999998253e+00	8.402516593658513472e-03
1.796199999999998242e+00	2.241813992515081719e-02
1.796299999999998231e+00	2.936032324361329687e-02
1.796399999999998220e+00	1.934910499996460309e-02
1.796499999999998209e+00	9.337886756315912778e-03
1.796599999999998198e+00	-6.733314873327775341e-04
1.796699999999998187e+00	-3.473407376545445402e-03
1.796799999999998176e+00	1.453077573064092895e-02
1.796899999999998165e+00	3.253495883782729636e-02
1.796999999999998154e+00	5.053914194501367418e-02
1.797099999999998143e+00	6.417432833154565475e-02
1.797199999999998132e+00	6.204703634963795733e-02
1.797299999999998121e+00	5.991974436773025992e-02
1.797399999999998110e+00	5.779245238582256250e-02
1.797499999999998099e+00	5.811495808775423572e-02
1.797599999999998088e+00	6.987595248206686371e-02
1.797699999999998077e+00	8.163694687637948477e-02
1.797799999999998066e+00	9.339794127069211971e-02
1.797899999999998055e+00	1.023179985895354832e-01
1.797999999999998044e+00	9.261873244117041493e-02
1.798099999999998033e+00	8.291946629280536052e-02
1.798199999999998022e+00	7.322020014444029223e-02
1.798299999999998011e+00	6.455077255325522567e-02
1.798399999999998000e+00	6.675035425487678420e-02
1.798499999999997989e+00	6.894993595649834273e-02
1.798599999999997978e+00	7.114951765811990125e-02
1.798699999999997967e+00	7.277007787290323826e-02
1.798799999999997956e+00	6.065938733217299955e-02
1.798899999999997945e+00	4.854869679144276085e-02
1.798999999999997934e+00	3.643800625071252908e-02
1.799099999999997923e+00	2.432731570998229731e-02
1.799199999999997912e+00	1.045786225377754244e-02
1.799299999999997901e+00	-3.428054824236713427e-03
1.799399999999997890e+00	-1.731397190225097277e-02
1.799499999999997879e+00	-3.119988898026522517e-02
1.799599999999997868e+00	-7.190830557758098873e-04
1.799699999999997857e+00	3.262242769331626102e-02
1.799799999999997846e+00	6.596393844240831805e-02
1.799899999999997835e+00	9.930544919150040284e-02
1.799999999999997824e+00	1.047602070688030546e-01
1.800099999999997813e+00	1.066931535223670374e-01
1.800199999999997802e+00	1.086260999759310064e-01
1.800299999999997791e+00	1.105590464294949893e-01
1.800399999999997780e+00	1.026947944781430311e-01
1.800499999999997769e+00	9.286529147561752018e-02
1.800599999999997758e+00	8.303578847309199540e-02
1.800699999999997747e+00	7.320628547056648450e-02
1.800799999999997736e+00	8.747884603241187773e-02
1.800899999999997725e+00	1.087029092098020233e-01
1.800999999999997714e+00	1.299269723871921689e-01
1.801099999999997703e+00	1.511510355645823145e-01
1.801199999999997692e+00	1.514631260407091617e-01
1.801299999999997681e+00	1.435431776586874320e-01
1.801399999999997670e+00	1.356232292766657022e-01
1.801499999999997659e+00	1.277032808946439446e-01
1.801599999999997648e+00	1.197906349132169257e-01
1.801699999999997637e+00	1.118817730411011541e-01
1.801799999999997626e+00	1.039729111689853824e-01
1.801899999999997615e+00	9.606404929686961081e-02
1.801999999999997604e+00	9.742208500172797048e-02
1.802099999999997593e+00	1.050510588961587194e-01
1.802199999999997582e+00	1.126800327905894544e-01
1.802299999999997571e+00	1.203090066850201895e-01
1.802399999999997560e+00	1.107362815341451090e-01
1.802499999999997549e+00	8.605007676937730110e-02
1.802599999999997538e+00	6.136387200460949320e-02
1.802699999999997527e+00	3.667766723984168531e-02
1.802799999999997516e+00	3.045906272962921671e-02
1.802899999999997505e+00	4.539303027065046126e-02
1.802999999999997494e+00	6.032699781167169539e-02
1.803099999999997483e+00	7.526096535269294341e-02
1.803199999999997472e+00	8.804781545429490874e-02
1.803299999999997461e+00	9.759174368575715408e-02
1.803399999999997450e+00	1.071356719172193994e-01
1.803499999999997438e+00	1.166796001486816448e-01
1.803599999999997427e+00	1.204878955418039604e-01
1.803699999999997416e+00	1.125848204194276059e-01
1.803799999999997405e+00	1.046817452970512374e-01
1.803899999999997394e+00	9.677867017467489674e-02
1.803999999999997383e+00	9.423425396483321725e-02
1.804099999999997372e+00	1.071572328871359947e-01
1.804199999999997361e+00	1.200802118094387583e-01
1.804299999999997350e+00	1.330031907317415218e-01
1.804399999999997339e+00	1.439795350207398739e-01
1.804499999999997328e+00	1.463244972347572948e-01
1.804599999999997317e+00	1.486694594487747156e-01
1.804699999999997306e+00	1.510144216627921365e-01
1.804799999999997295e+00	1.496308357947777334e-01
1.804899999999997284e+00	1.177398686512370063e-01
1.804999999999997273e+00	8.584890150769627915e-02
1.805099999999997262e+00	5.395793436415555200e-02
1.805199999999997251e+00	2.320335412762699473e-02
1.805299999999997240e+00	2.688297152666914436e-02
1.805399999999997229e+00	3.056258892571128705e-02
1.805499999999997218e+00	3.424220632475343667e-02
1.805599999999997207e+00	3.792182372379557936e-02
1.805699999999997196e+00	6.800377744949254177e-02
1.805799999999997185e+00	9.939127138050984911e-02
1.805899999999997174e+00	1.307787653115271564e-01
1.805999999999997163e+00	1.621662592425444360e-01
1.806099999999997152e+00	1.469517499868203125e-01
1.806199999999997141e+00	1.248141669417982547e-01
1.806299999999997130e+00	1.026765838967761968e-01
1.806399999999997119e+00	8.053900085175412504e-02
1.806499999999997108e+00	7.130155839798525685e-02
1.806599999999997097e+00	6.553127179666709545e-02
1.806699999999997086e+00	5.976098519534892017e-02
1.806799999999997075e+00	5.399069859403075877e-02
1.806899999999997064e+00	7.948416851100029157e-02
1.806999999999997053e+00	1.181334933779269597e-01
1.807099999999997042e+00	1.567828182448536278e-01
1.807199999999997031e+00	1.954321431117803098e-01
1.807299999999997020e+00	2.030899455984730428e-01
1.807399999999997009e+00	1.915621545183322227e-01
1.807499999999996998e+00	1.800343634381914026e-01
1.807599999999996987e+00	1.685065723580505825e-01
1.807699999999996976e+00	1.525359479695069242e-01
1.807799999999996965e+00	1.326192593716004342e-01
1.807899999999996954e+00	1.127025707736939442e-01
1.807999999999996943e+00	9.278588217578745412e-02
1.808099999999996932e+00	8.315720026085650363e-02
1.808199999999996921e+00	8.673558390267367690e-02
1.808299999999996910e+00	9.031396754449085018e-02
1.808399999999996899e+00	9.389235118630802346e-02
1.808499999999996888e+00	1.017582638768129155e-01
1.808599999999996877e+00	1.177232068687030231e-01
1.808699999999996866e+00	1.336881498605931307e-01
1.808799999999996855e+00	1.496530928524832382e-01
1.808899999999996844e+00	1.619961151665016974e-01
1.808999999999996833e+00	1.636199760412621051e-01
1.809099999999996822e+00	1.652438369160225129e-01
1.809199999999996811e+00	1.668676977907829484e-01
1.809299999999996800e+00	1.621270293448908439e-01
1.809399999999996789e+00	1.228292685923024208e-01
1.809499999999996778e+00	8.353150783971402538e-02
1.809599999999996767e+00	4.423374708712560222e-02
1.809699999999996756e+00	8.656317170476686765e-03
1.809799999999996745e+00	3.324617961904224178e-02
1.809899999999996734e+00	5.783604206760779853e-02
1.809999999999996723e+00	8.242590451617336222e-02
1.810099999999996712e+00	1.070157669647389120e-01
1.810199999999996701e+00	1.143324977844420859e-01
1.810299999999996690e+00	1.208824105122581066e-01
1.810399999999996679e+00	1.274323232400741412e-01
1.810499999999996668e+00	1.339822359678901620e-01
1.810599999999996657e+00	1.361508159837419019e-01
1.810699999999996646e+00	1.375836484677934735e-01
1.810799999999996635e+00	1.390164809518450728e-01
1.810899999999996624e+00	1.404493134358966444e-01
1.810999999999996612e+00	1.279860598741182076e-01
1.811099999999996601e+00	1.109341512298758214e-01
1.811199999999996590e+00	9.388224258563343527e-02
1.811299999999996579e+00	7.683033394139104910e-02
1.811399999999996568e+00	6.405546608134961295e-02
1.811499999999996557e+00	5.361383704493451197e-02
1.811599999999996546e+00	4.317220800851941098e-02
1.811699999999996535e+00	3.273057897210431694e-02
1.811799999999996524e+00	3.249428628700798405e-02
1.811899999999996513e+00	4.099183473449823784e-02
1.811999999999996502e+00	4.948938318198849162e-02
1.812099999999996491e+00	5.798693162947873847e-02
1.812199999999996480e+00	6.712976923163671561e-02
1.812299999999996469e+00	7.712662200885533892e-02
1.812399999999996458e+00	8.712347478607397611e-02
1.812499999999996447e+00	9.712032756329261329e-02
1.812599999999996436e+00	1.039054332385208890e-01
1.812699999999996425e+00	1.038093772524796149e-01
1.812799999999996414e+00	1.037133212664383547e-01
1.812899999999996403e+00	1.036172652803970806e-01
1.812999999999996392e+00	1.014593101149794119e-01
1.813099999999996381e+00	9.135563932462019421e-02
1.813199999999996370e+00	8.125196853426096266e-02
1.813299999999996359e+00	7.114829774390174499e-02
1.813399999999996348e+00	6.212798679836521037e-02
1.813499999999996337e+00	6.400968146036598028e-02
1.813599999999996326e+00	6.589137612236675712e-02
1.813699999999996315e+00	6.777307078436753396e-02
1.813799999999996304e+00	6.965476544636831080e-02
1.813899999999996293e+00	6.776920509997551301e-02
1.813999999999996282e+00	6.577862243027367273e-02
1.814099999999996271e+00	6.378803976057184633e-02
1.814199999999996260e+00	6.179745709087000605e-02
1.814299999999996249e+00	7.552708731871767001e-02
1.814399999999996238e+00	9.192080234540631056e-02
1.814499999999996227e+00	1.083145173720949372e-01
1.814599999999996216e+00	1.247082323987835917e-01
1.814699999999996205e+00	1.241201461734063871e-01
1.814799999999996194e+00	1.173643495219912208e-01
1.814899999999996183e+00	1.106085528705760546e-01
1.814999999999996172e+00	1.038527562191609022e-01
1.815099999999996161e+00	9.328097132624690868e-02
1.815199999999996150e+00	8.027401370605684316e-02
1.815299999999996139e+00	6.726705608586677765e-02
1.815399999999996128e+00	5.426009846567671213e-02
1.815499999999996117e+00	4.039578132375135772e-02
1.815599999999996106e+00	2.562269163568236044e-02
1.815699999999996095e+00	1.084960194761336316e-02
1.815799999999996084e+00	-3.923487740455637585e-03
1.815899999999996073e+00	-1.106356546814864401e-02
1.815999999999996062e+00	-4.549248456656792769e-03
1.816099999999996051e+00	1.965068554835056741e-03
1.816199999999996040e+00	8.479385566326909721e-03
1.816299999999996029e+00	2.734565238107153351e-02
1.816399999999996018e+00	8.723600861954042274e-02
1.816499999999996007e+00	1.471263648580093120e-01
1.816599999999995996e+00	2.070167210964782012e-01
1.816699999999995985e+00	2.561689005294563448e-01
1.816799999999995974e+00	2.092311882148567559e-01
1.816899999999995963e+00	1.622934759002571670e-01
1.816999999999995952e+00	1.153557635856576058e-01
1.817099999999995941e+00	6.841805127105801687e-02
1.817199999999995930e+00	6.374119316400481128e-02
1.817299999999995919e+00	6.046095039358907047e-02
1.817399999999995908e+00	5.718070762317332273e-02
1.817499999999995897e+00	5.390046485275756805e-02
1.817599999999995886e+00	6.658177596279052368e-02
1.817699999999995875e+00	8.244879760538663394e-02
1.817799999999995864e+00	9.831581924798274419e-02
1.817899999999995853e+00	1.141828408905788544e-01
1.817999999999995842e+00	1.022259933491673212e-01
1.818099999999995831e+00	7.819356452866464691e-02
1.818199999999995820e+00	5.416113570816197265e-02
1.818299999999995809e+00	3.012870688765929839e-02
1.818399999999995797e+00	2.667266456061783558e-02
1.818499999999995786e+00	3.945418829904756564e-02
1.818599999999995775e+00	5.223571203747730263e-02
1.818699999999995764e+00	6.501723577590703962e-02
1.818799999999995753e+00	7.110115120029458780e-02
1.818899999999995742e+00	6.789375299502814487e-02
1.818999999999995731e+00	6.468635478976170194e-02
1.819099999999995720e+00	6.147895658449526596e-02
1.819199999999995709e+00	6.265950763695532499e-02
1.819299999999995698e+00	7.529500167601999028e-02
1.819399999999995687e+00	8.793049571508464168e-02
1.819499999999995676e+00	1.005659897541492931e-01
1.819599999999995665e+00	1.104389972123301644e-01
1.819699999999995654e+00	1.023281501178047587e-01
1.819799999999995643e+00	9.421730302327933904e-02
1.819899999999995632e+00	8.610645592875393328e-02
1.819999999999995621e+00	7.799560883422851365e-02
1.820099999999995610e+00	9.160358481506206130e-02
1.820199999999995599e+00	1.054934135482474555e-01
1.820299999999995588e+00	1.193832422814328498e-01
1.820399999999995577e+00	1.332730710146182440e-01
1.820499999999995566e+00	1.183472344377223401e-01
1.820599999999995555e+00	9.791635516917743254e-02
1.820699999999995544e+00	7.748547590063253887e-02
1.820799999999995533e+00	5.705459663208763132e-02
1.820899999999995522e+00	6.331080278195586053e-02
1.820999999999995511e+00	8.164023439911921587e-02
1.821099999999995500e+00	9.996966601628257121e-02
1.821199999999995489e+00	1.182990976334458988e-01
1.821299999999995478e+00	1.218722565554377080e-01
1.821399999999995467e+00	1.127299205910234775e-01
1.821499999999995456e+00	1.035875846266092609e-01
1.821599999999995445e+00	9.444524866219503045e-02
1.821699999999995434e+00	8.527658971156720780e-02
1.821799999999995423e+00	7.606563453046021051e-02
1.821899999999995412e+00	6.685467934935321321e-02
1.821999999999995401e+00	5.764372416824622980e-02
1.822099999999995390e+00	5.090241405522455409e-02
1.822199999999995379e+00	5.250195919292499624e-02
1.822299999999995368e+00	5.410150433062544534e-02
1.822399999999995357e+00	5.570104946832588749e-02
1.822499999999995346e+00	5.793455147555069684e-02
1.822599999999995335e+00	6.841404868319110599e-02
1.822699999999995324e+00	7.889354589083152902e-02
1.822799999999995313e+00	8.937304309847193817e-02
1.822899999999995302e+00	9.985254030611234732e-02
1.822999999999995291e+00	9.945133054875719691e-02
1.823099999999995280e+00	9.798489898529165465e-02
1.823199999999995269e+00	9.651846742182612626e-02
1.823299999999995258e+00	9.505203585836058400e-02
1.823399999999995247e+00	1.025830660312347792e-01
1.823499999999995236e+00	1.131179201013004371e-01
1.823599999999995225e+00	1.236527741713661088e-01
1.823699999999995214e+00	1.341876282414317667e-01
1.823799999999995203e+00	1.295867909844885812e-01
1.823899999999995192e+00	1.143348324872869165e-01
1.823999999999995181e+00	9.908287399008522400e-02
1.824099999999995170e+00	8.383091549288354538e-02
1.824199999999995159e+00	7.813144226707890994e-02
1.824299999999995148e+00	8.558620453066377587e-02
1.824399999999995137e+00	9.304096679424862792e-02
1.824499999999995126e+00	1.004957290578334939e-01
1.824599999999995115e+00	1.022105457925814309e-01
1.824699999999995104e+00	8.705493788477941530e-02
1.824799999999995093e+00	7.189932997697738581e-02
1.824899999999995082e+00	5.674372206917536327e-02
1.824999999999995071e+00	4.373237329141363428e-02
1.825099999999995060e+00	5.416768831473157964e-02
1.825199999999995049e+00	6.460300333804952500e-02
1.825299999999995038e+00	7.503831836136747035e-02
1.825399999999995027e+00	8.547363338468541571e-02
1.825499999999995016e+00	8.624272278977532236e-02
1.825599999999995005e+00	8.609560877152552805e-02
1.825699999999994994e+00	8.594849475327573374e-02
1.825799999999994983e+00	8.580138073502593943e-02
1.825899999999994971e+00	8.255761772470913973e-02
1.825999999999994960e+00	7.823232560466981955e-02
1.826099999999994949e+00	7.390703348463049938e-02
1.826199999999994938e+00	6.958174136459119308e-02
1.826299999999994927e+00	6.925279967976463724e-02
1.826399999999994916e+00	7.199965031025389040e-02
1.826499999999994905e+00	7.474650094074314355e-02
1.826599999999994894e+00	7.749335157123238282e-02
1.826699999999994883e+00	8.255021631050218911e-02
1.826799999999994872e+00	9.123553267453790583e-02
1.826899999999994861e+00	9.992084903857363642e-02
1.826999999999994850e+00	1.086061654026093670e-01
1.827099999999994839e+00	1.163558987258708766e-01
1.827199999999994828e+00	1.205727431794392374e-01
1.827299999999994817e+00	1.247895876330075982e-01
1.827399999999994806e+00	1.290064320865759451e-01
1.827499999999994795e+00	1.329024393365337287e-01
1.827599999999994784e+00	1.254839136555540025e-01
1.827699999999994773e+00	1.180653879745742485e-01
1.827799999999994762e+00	1.106468622935945084e-01
1.827899999999994751e+00	1.032283366126147683e-01
1.827999999999994740e+00	1.093761893713275785e-01
1.828099999999994729e+00	1.179983863648043085e-01
1.828199999999994718e+00	1.266205833582810247e-01
1.828299999999994707e+00	1.352427803517577409e-01
1.828399999999994696e+00	1.173198160568358073e-01
1.828499999999994685e+00	8.574557460755273530e-02
1.828599999999994674e+00	5.417133315826966333e-02
1.828699999999994663e+00	2.259709170898659136e-02
1.828799999999994652e+00	1.405113178639368250e-02
1.828899999999994641e+00	3.117906205543700959e-02
1.828999999999994630e+00	4.830699232448033842e-02
1.829099999999994619e+00	6.543492259352366724e-02
1.829199999999994608e+00	7.801701374623203067e-02
1.829299999999994597e+00	7.920929797263873140e-02
1.829399999999994586e+00	8.040158219904544601e-02
1.829499999999994575e+00	8.159386642545216062e-02
1.829599999999994564e+00	8.408325203947500381e-02
1.829699999999994553e+00	9.905285959447346356e-02
1.829799999999994542e+00	1.140224671494719233e-01
1.829899999999994531e+00	1.289920747044703830e-01
1.829999999999994520e+00	1.439616822594688428e-01
1.830099999999994509e+00	1.178967026101511578e-01
1.830199999999994498e+00	8.732857800291474182e-02
1.830299999999994487e+00	5.676045339567832582e-02
1.830399999999994476e+00	2.619232878844190981e-02
1.830499999999994465e+00	2.503232025409921763e-02
1.830599999999994454e+00	3.603015365214781718e-02
1.830699999999994443e+00	4.702798705019641673e-02
1.830799999999994432e+00	5.802582044824501628e-02
1.830899999999994421e+00	6.697472038095002300e-02
1.830999999999994410e+00	7.395994398300347050e-02
1.831099999999994399e+00	8.094516758505693188e-02
1.831199999999994388e+00	8.793039118711037938e-02
1.831299999999994377e+00	9.929586802074441554e-02
1.831399999999994366e+00	1.203285827873722402e-01
1.831499999999994355e+00	1.413612975540000649e-01
1.831599999999994344e+00	1.623940123206278896e-01
1.831699999999994333e+00	1.787423318424762320e-01
1.831799999999994322e+00	1.575025945591289889e-01
1.831899999999994311e+00	1.362628572757817735e-01
1.831999999999994300e+00	1.150231199924345443e-01
1.832099999999994289e+00	9.378338270908731511e-02
1.832199999999994278e+00	1.079218678278543869e-01
1.832299999999994267e+00	1.256383189931788713e-01
1.832399999999994256e+00	1.433547701585033418e-01
1.832499999999994245e+00	1.610712213238278401e-01
1.832599999999994234e+00	1.587411132414657255e-01
1.832699999999994223e+00	1.479647268891173817e-01
1.832799999999994212e+00	1.371883405367690101e-01
1.832899999999994201e+00	1.264119541844206662e-01
1.832999999999994190e+00	1.222827411706469414e-01
1.833099999999994179e+00	1.248870246018177199e-01
1.833199999999994168e+00	1.274913080329884985e-01
1.833299999999994156e+00	1.300955914641592770e-01
1.833399999999994145e+00	1.299989226519292496e-01
1.833499999999994134e+00	1.232354069735286106e-01
1.833599999999994123e+00	1.164718912951279578e-01
1.833699999999994112e+00	1.097083756167273189e-01
1.833799999999994101e+00	1.037683182488325917e-01
1.833899999999994090e+00	1.075702549018987125e-01
1.833999999999994079e+00	1.113721915549648334e-01
1.834099999999994068e+00	1.151741282080309403e-01
1.834199999999994057e+00	1.189760648610970611e-01
1.834299999999994046e+00	1.274520554819346396e-01
1.834399999999994035e+00	1.366553443903049392e-01
1.834499999999994024e+00	1.458586332986752387e-01
1.834599999999994013e+00	1.550619222070455383e-01
1.834699999999994002e+00	1.450693370079829958e-01
1.834799999999993991e+00	1.247901574490938165e-01
1.834899999999993980e+00	1.045109778902046371e-01
1.834999999999993969e+00	8.423179833131545780e-02
1.835099999999993958e+00	7.318917770238052289e-02
1.835199999999993947e+00	7.414819030168624814e-02
1.835299999999993936e+00	7.510720290099197338e-02
1.835399999999993925e+00	7.606621550029769863e-02
1.835499999999993914e+00	7.599139184945020997e-02
1.835599999999993903e+00	7.217522232548059802e-02
1.835699999999993892e+00	6.835905280151097219e-02
1.835799999999993881e+00	6.454288327754134635e-02
1.835899999999993870e+00	6.072671375357173440e-02
1.835999999999993859e+00	9.881074203287276703e-02
1.836099999999993848e+00	1.370447796748086033e-01
1.836199999999993837e+00	1.752788173167444119e-01
1.836299999999993826e+00	2.135128549586802482e-01
1.836399999999993815e+00	1.954195196538295598e-01
1.836499999999993804e+00	1.608933048573356894e-01
1.836599999999993793e+00	1.263670900608418191e-01
1.836699999999993782e+00	9.184087526434794868e-02
1.836799999999993771e+00	8.365530626124985381e-02
1.836899999999993760e+00	9.700397707051830465e-02
1.836999999999993749e+00	1.103526478797867416e-01
1.837099999999993738e+00	1.237013186890551786e-01
1.837199999999993727e+00	1.327255236192191323e-01
1.837299999999993716e+00	1.327394724411892768e-01
1.837399999999993705e+00	1.327534212631594213e-01
1.837499999999993694e+00	1.327673700851295657e-01
1.837599999999993683e+00	1.315500862701712015e-01
1.837699999999993672e+00	1.185424622610394413e-01
1.837799999999993661e+00	1.055348382519076672e-01
1.837899999999993650e+00	9.252721424277589313e-02
